ResultId;AthleteId;RaceId;RaceName;Gender;Birthyear;CountryIso;County;Municipality;Status;ActualStartTime;FinishNetto;Place;PlaceClass;PlaceTotal;_5Km;_10Km;_15Km;_20Km
576974;61954;267;Göteborgsvarvet 2010;M;1982;SWE;HALLAND;VARBERG;FNS; 14:25:42;01:59:30;12234;0;14407;00:27:59;00:55:43;01:22:44;01:53:00
593239;131595;267;Göteborgsvarvet 2010;M;1977;SWE;JÖNKÖPING;HABO;FNS; 14:32:01;02:11:55;18938;0;24066;00:28:45;00:58:38;01:31:11;02:05:55
578002;252047;267;Göteborgsvarvet 2010;M;1968;SWE;HALLAND;FALKENBERG;FNS; 15:54:55;02:15:42;20637;0;26682;00:31:56;01:02:08;01:33:49;02:08:16
589872;68971;267;Göteborgsvarvet 2010;M;1970;SWE;SKÅNE;HELSINGBORG;FNS; 14:25:10;01:47:09;5056;0;5598;00:25:29;00:50:12;01:15:06;01:41:42
590145;214412;267;Göteborgsvarvet 2010;F;1967;SWE;KALMAR;KALMAR;FNS; 15:41:48;02:15:03;5902;0;26282;00:33:27;01:05:32;01:37:20;02:08:57
572681;250078;267;Göteborgsvarvet 2010;F;1979;SWE;UPPSALA;UPPSALA;FNS; 16:01:01;01:54:09;1267;0;9994;00:27:27;00:53:56;01:21:22;01:48:45
615463;50796;267;Göteborgsvarvet 2010;M;1972;SWE;HALLAND;KUNGSBACKA;FNS; 14:01:18;01:54:56;9222;0;10581;00:25:43;00:52:08;01:20:47;01:49:20
592637;129986;267;Göteborgsvarvet 2010;M;1964;SWE;VÄSTRA GÖTALAND;MÖLNDAL;FNS; 13:30:22;01:29:25;516;0;552;00:20:15;00:40:43;01:01:58;01:24:44
605557;109394;267;Göteborgsvarvet 2010;F;1965;SWE;NULL;NULL;FNS; 14:01:04;01:57:26;1756;0;12596;00:25:07;00:52:01;01:21:19;01:51:33
608116;110803;267;Göteborgsvarvet 2010;F;1970;SWE;VÄSTRA GÖTALAND;ULRICEHAMN;FNS; 15:00:27;02:09:14;4450;0;22052;00:31:03;00:59:51;01:31:15;02:03:16
582320;18175;267;Göteborgsvarvet 2010;M;1968;SWE;SKÅNE;HELSINGBORG;FNS; 13:30:19;01:24:30;214;0;229;00:19:33;00:39:11;00:59:43;01:20:30
578605;162774;267;Göteborgsvarvet 2010;M;1988;SWE;VÄSTRA GÖTALAND;GÖTEBORG;FNS; 13:30:12;01:27:10;337;0;358;00:18:56;00:38:47;01:00:38;01:23:08
575357;241271;267;Göteborgsvarvet 2010;M;1987;SWE;SKÅNE;KÄVLINGE;FNS; 15:55:24;01:57:20;10769;0;12502;00:27:17;00:53:47;01:22:02;01:51:38
570987;249410;267;Göteborgsvarvet 2010;M;1962;SWE;STOCKHOLM;NACKA;FNS; 14:02:18;01:52:13;7675;0;8691;00:25:46;00:52:30;01:18:50;01:46:35
619077;59525;267;Göteborgsvarvet 2010;M;1954;SWE;VÄSTRA GÖTALAND;FÄRGELANDA;FNS; 14:25:22;02:03:52;14747;0;17908;00:28:46;00:57:36;01:26:56;01:57:32
596381;257817;267;Göteborgsvarvet 2010;M;1968;NOR;NULL;NULL;FNS; 15:27:26;01:52:43;7930;0;9002;00:25:58;00:52:10;01:18:56;01:47:09
597650;48040;267;Göteborgsvarvet 2010;F;1974;SWE;VÄSTRA GÖTALAND;ALINGSÅS;FNS; 15:27:51;02:05:14;3507;0;19040;00:29:47;00:58:53;01:28:14;01:58:54
607443;101537;267;Göteborgsvarvet 2010;M;1973;SWE;VÄSTRA GÖTALAND;GÖTEBORG;FNS; 13:33:23;01:31:03;676;0;721;00:20:36;00:41:23;01:03:08;01:26:11
616418;192733;267;Göteborgsvarvet 2010;M;1971;SWE;SKÅNE;KRISTIANSTAD;FNS; 13:39:33;01:38:09;1951;0;2101;00:22:23;00:44:59;01:08:34;01:33:07
609903;177634;267;Göteborgsvarvet 2010;M;1970;SWE;VÄSTRA GÖTALAND;TROLLHÄTTAN;FNS; 14:17:45;02:21:32;22649;0;29978;00:30:24;01:03:38;01:38:43;02:14:38
571698;249660;267;Göteborgsvarvet 2010;M;1969;SWE;SÖDERMANLAND;NYKÖPING;FNS; 13:41:29;01:56:10;10012;0;11560;00:25:31;00:51:24;01:18:25;01:49:38
955172;345332;267;Göteborgsvarvet 2010;M;1985;SWE;SKÅNE;ÄNGELHOLM;FNS; 15:40:47;02:25:50;23811;0;31937;00:28:02;01:00:24;01:36:19;02:17:58
614877;170851;267;Göteborgsvarvet 2010;M;1960;SWE;JÖNKÖPING;JÖNKÖPING;FNS; 13:53:01;01:57:39;10998;0;12796;00:24:00;00:49:38;01:18:20;01:50:16
584881;71422;267;Göteborgsvarvet 2010;M;1984;SWE;KRONOBERG;VÄXJÖ;FNS; 14:25:00;02:28:46;24453;0;33062;00:26:47;00:55:31;01:43:32;02:22:18
584215;210598;267;Göteborgsvarvet 2010;M;1980;SWE;VÄSTRA GÖTALAND;SKÖVDE;FNS; 13:51:01;01:44:06;3790;0;4136;00:22:35;00:45:58;01:10:56;01:38:38
596366;215741;267;Göteborgsvarvet 2010;M;1977;SWE;ÖSTERGÖTLAND;LINKÖPING;FNS; 15:27:33;01:59:39;12352;0;14557;00:27:59;00:55:40;01:24:23;01:53:47
599426;5565;267;Göteborgsvarvet 2010;M;1978;SWE;SKÅNE;HELSINGBORG;FNS; 13:33:51;01:37:49;1880;0;2021;00:20:44;00:44:09;01:07:34;01:32:34
604895;5933;267;Göteborgsvarvet 2010;M;1985;SWE;VÄSTRA GÖTALAND;GÖTEBORG;FNS; 13:51:35;01:41:41;2946;0;3205;00:23:26;00:46:59;01:11:46;01:36:40
595642;9611;267;Göteborgsvarvet 2010;M;1966;SWE;HALLAND;HALMSTAD;FNS; 15:26:59;02:13:03;19482;0;24880;00:29:28;01:00:29;01:33:55;02:07:37
577383;180415;267;Göteborgsvarvet 2010;M;1955;SWE;NULL;NULL;FNS; 13:56:52;02:35:05;25489;0;34921;00:32:40;01:08:40;01:46:24;02:27:20
561583;245899;267;Göteborgsvarvet 2010;M;1801;DNK;NULL;NULL;FNS; 14:26:15;01:56:40;10326;0;11941;00:27:24;00:54:51;01:22:20;01:50:32
596208;120153;267;Göteborgsvarvet 2010;F;1936;SWE;VÄSTRA GÖTALAND;GÖTEBORG;FNS; 13:50:24;03:40:07;11155;0;38453;00:45:00;01:37:01;02:32:27;03:28:46
618096;74282;267;Göteborgsvarvet 2010;F;1964;SWE;VÄSTRA GÖTALAND;GÖTEBORG;FNS; 13:51:09;01:46:39;493;0;5356;00:24:13;00:48:53;01:14:32;01:41:09
605137;213372;267;Göteborgsvarvet 2010;M;1950;SWE;VÄSTRA GÖTALAND;PARTILLE;FNS; 14:17:32;02:12:47;19338;0;24677;00:28:11;00:58:56;01:31:20;02:06:10
568480;149871;267;Göteborgsvarvet 2010;M;1962;SWE;VÄSTRA GÖTALAND;GÖTEBORG;FNS; 13:56:53;02:11:58;18960;0;24099;00:30:48;01:00:22;01:31:29;02:05:12
616328;48307;267;Göteborgsvarvet 2010;M;1954;SWE;JÖNKÖPING;NÄSSJÖ;FNS; 13:50:39;01:43:23;3509;0;3822;00:23:15;00:46:50;01:12:22;01:38:05
567784;22965;267;Göteborgsvarvet 2010;M;1973;SWE;VÄSTRA GÖTALAND;GÖTEBORG;FNS; 13:51:54;01:58:09;11301;0;13213;00:24:45;00:49:59;01:24:53;01:53:02
619949;48477;267;Göteborgsvarvet 2010;M;1975;SWE;VÄSTRA GÖTALAND;ALINGSÅS;FNS; 13:39:44;01:32:40;868;0;925;00:22:25;00:44:22;01:06:46;01:28:34
593878;237551;267;Göteborgsvarvet 2010;F;1968;SWE;VÄSTRA GÖTALAND;GÖTEBORG;FNS; 14:17:41;02:15:44;6050;0;26704;00:29:56;01:00:59;01:34:27;02:08:41
604454;171780;267;Göteborgsvarvet 2010;F;1990;SWE;VÄSTRA GÖTALAND;VÅRGÅRDA;FNS; 15:20:05;02:26:47;8273;0;32290;00:31:50;01:06:34;01:43:19;02:20:03
581440;253231;267;Göteborgsvarvet 2010;M;1991;SWE;NULL;NULL;FNS; 14:51:12;02:33:55;25333;0;34627;00:30:45;01:06:24;01:44:56;02:26:25
574166;91358;267;Göteborgsvarvet 2010;M;1979;SWE;VÄSTRA GÖTALAND;BORÅS;FNS; 15:54:48;01:46:19;4743;0;5211;00:25:01;00:50:27;01:15:54;01:41:17
587039;240704;267;Göteborgsvarvet 2010;F;1960;SWE;ÖSTERGÖTLAND;FINSPÅNG;FNS; 15:05:46;02:43:27;10203;0;36542;00:36:09;01:13:22;01:52:52;02:35:48
619053;263016;267;Göteborgsvarvet 2010;M;1986;SWE;VÄSTRA GÖTALAND;GÖTEBORG;FNS; 14:01:09;01:51:23;7224;0;8155;00:25:28;00:50:45;01:17:30;01:45:35
590697;170967;267;Göteborgsvarvet 2010;F;1945;SWE;STOCKHOLM;SOLNA;FNS; 14:59:32;02:44:14;10254;0;36642;00:34:54;01:17:08;01:56:31;02:36:23
601137;198113;267;Göteborgsvarvet 2010;F;1983;SWE;STOCKHOLM;NACKA;FNS; 15:19:33;02:22:47;7566;0;30552;00:33:16;01:07:15;01:41:06;02:15:37
597672;40175;267;Göteborgsvarvet 2010;M;1985;SWE;SÖDERMANLAND;ESKILSTUNA;FNS; 14:01:39;02:10:57;18494;0;23365;00:26:47;00:56:13;01:29:35;02:04:53
614081;66761;267;Göteborgsvarvet 2010;M;1937;SWE;VÄSTRA GÖTALAND;GÖTEBORG;FNS; 14:24:44;02:08:50;17400;0;21770;00:27:03;00:55:33;01:27:12;02:01:50
618116;262850;267;Göteborgsvarvet 2010;M;1978;SWE;VÄSTRA GÖTALAND;GÖTEBORG;FNS; 14:00:42;01:45:37;4447;0;4879;00:24:50;00:49:04;01:14:42;01:40:29
576418;251413;267;Göteborgsvarvet 2010;M;1950;SWE;SKÅNE;YSTAD;FNS; 15:07:37;03:04:33;27112;0;38100;00:40:10;01:23:10;02:06:24;02:56:01
588163;162620;267;Göteborgsvarvet 2010;F;1981;SWE;KALMAR;KALMAR;FNS; 15:40:44;01:58:23;1943;0;13432;00:28:34;00:55:56;01:23:58;01:52:31
583785;59722;267;Göteborgsvarvet 2010;M;1974;SWE;VÄSTRA GÖTALAND;GÖTEBORG;FNS; 13:51:18;01:40:04;2490;0;2691;00:23:38;00:46:20;01:09:53;01:34:55
614073;232588;267;Göteborgsvarvet 2010;M;1954;SWE;VÄSTRA GÖTALAND;TJÖRN;FNS; 14:01:19;01:55:49;9789;0;11299;00:26:42;00:53:50;01:22:07;01:50:39
595482;257520;267;Göteborgsvarvet 2010;M;1980;SWE;UPPSALA;UPPSALA;FNS; 15:26:42;02:04:24;15034;0;18317;00:28:55;00:58:20;01:28:05;01:58:21
614257;63392;267;Göteborgsvarvet 2010;M;1955;SWE;VÄSTRA GÖTALAND;GÖTEBORG;FNS; 14:13:24;02:11:15;18636;0;23586;00:27:16;00:55:48;01:28:11;02:04:48
559862;21424;267;Göteborgsvarvet 2010;F;1977;SWE;VÄSTRA GÖTALAND;TÖREBODA;FNS; 14:17:25;02:18:44;6729;0;28529;00:29:57;01:02:33;01:36:08;02:11:23
580517;252914;267;Göteborgsvarvet 2010;M;1972;CHE;NULL;NULL;FNS; 13:33:37;01:31:57;775;0;824;00:21:28;00:42:47;01:04:34;01:27:24
599064;242016;267;Göteborgsvarvet 2010;M;1969;SWE;HALLAND;HALMSTAD;FNS; 15:27:27;02:21:11;22558;0;29827;00:31:30;01:03:27;01:37:42;02:14:04
575825;164552;267;Göteborgsvarvet 2010;M;1980;SWE;NULL;NULL;FNS; 15:54:16;01:44:27;3937;0;4299;00:22:58;00:47:08;01:12:39;01:39:07
575354;220469;267;Göteborgsvarvet 2010;M;1980;SWE;SKÅNE;HELSINGBORG;FNS; 15:55:06;01:51:35;7340;0;8293;00:24:27;00:50:43;01:19:01;01:46:32
605308;140987;267;Göteborgsvarvet 2010;M;1968;SWE;STOCKHOLM;STOCKHOLM;FNS; 15:20:50;02:24:53;23567;0;31523;00:32:06;01:03:42;01:40:52;02:16:28
615242;192695;267;Göteborgsvarvet 2010;M;1976;SWE;VÄSTRA GÖTALAND;KARLSBORG;FNS; 14:39:09;02:09:47;17894;0;22478;00:27:01;00:55:09;01:29:29;02:03:56
571632;211952;267;Göteborgsvarvet 2010;M;1982;SWE;VÄSTRA GÖTALAND;GÖTEBORG;FNS; 13:50:26;01:43:56;3713;0;4050;00:22:36;00:45:29;01:09:54;01:37:51
568306;92311;267;Göteborgsvarvet 2010;M;1972;SWE;VÄSTRA GÖTALAND;GÖTEBORG;FNS; 14:13:37;02:04:21;15016;0;18291;00:25:42;00:53:17;01:24:12;01:57:39
598080;60334;267;Göteborgsvarvet 2010;F;1966;SWE;SKÅNE;ÅSTORP;FNS; 15:27:32;02:42:29;10130;0;36390;00:36:01;01:13:05;01:51:49;02:34:03
575125;250918;267;Göteborgsvarvet 2010;F;1974;NLD;NULL;NULL;FNS; 15:54:25;01:58:27;1959;0;13492;00:26:27;00:54:18;01:23:19;01:52:44
609640;192143;267;Göteborgsvarvet 2010;M;1958;SWE;SKÅNE;MALMÖ;FNS; 14:44:31;02:24:00;23293;0;31084;00:30:40;01:03:15;01:38:57;02:16:23
580650;252960;267;Göteborgsvarvet 2010;F;1983;GBR;NULL;NULL;FNS; 15:48:45;02:17:08;6382;0;27565;00:30:18;01:00:34;01:34:50;02:10:19
571306;5644;267;Göteborgsvarvet 2010;F;1967;SWE;VÄSTRA GÖTALAND;GÖTEBORG;FNS; 16:00:21;02:02:03;2732;0;16485;00:25:33;00:53:20;01:23:47;01:55:16
599750;155065;267;Göteborgsvarvet 2010;F;1987;SWE;VÄSTRA GÖTALAND;GÖTEBORG;FNS; 14:52:41;02:34:04;9314;0;34667;00:33:50;01:08:46;01:45:55;NULL
583730;103294;267;Göteborgsvarvet 2010;M;1966;SWE;JÖNKÖPING;JÖNKÖPING;FNS; 14:39:31;02:20:25;22333;0;29459;00:29:09;00:59:52;01:33:59;02:12:35
561880;246148;267;Göteborgsvarvet 2010;M;1801;DNK;NULL;NULL;FNS; 14:30:27;01:36:23;1554;0;1665;00:21:04;00:42:49;01:06:21;01:31:19
583903;166085;267;Göteborgsvarvet 2010;M;1943;SWE;VÄSTRA GÖTALAND;GÖTEBORG;FNS; 14:30:45;02:15:03;20378;0;26278;00:29:17;01:00:00;01:32:54;02:07:51
582447;253556;267;Göteborgsvarvet 2010;M;1963;SWE;HALLAND;KUNGSBACKA;FNS; 14:31:17;02:04:05;14870;0;18081;00:28:00;00:56:48;01:26:52;01:57:47
580496;166182;267;Göteborgsvarvet 2010;M;1990;SWE;VÄSTERBOTTEN;UMEÅ;FNS; 14:59:55;02:39:15;25986;0;35853;00:34:26;01:11:29;01:48:14;02:31:01
615332;65065;267;Göteborgsvarvet 2010;M;1977;SWE;STOCKHOLM;HUDDINGE;FNS; 13:34:25;01:39:47;2400;0;2590;00:22:35;00:45:59;01:10:20;01:35:00
578830;193388;267;Göteborgsvarvet 2010;M;1969;SWE;HALLAND;KUNGSBACKA;FNS; 14:01:06;01:48:40;5779;0;6447;00:24:12;00:49:06;01:14:39;01:42:27
590283;63369;267;Göteborgsvarvet 2010;F;1960;SWE;VÄSTRA GÖTALAND;ALINGSÅS;FNS; 14:24:56;02:19:32;6922;0;28989;00:28:36;00:59:33;01:33:44;NULL
588245;255237;267;Göteborgsvarvet 2010;F;1965;SWE;VÄSTRA GÖTALAND;TIBRO;FNS; 15:41:03;02:40:54;10007;0;36142;00:34:47;01:11:39;01:51:19;02:32:44
570055;249040;267;Göteborgsvarvet 2010;M;1801;SWE;VÄSTRA GÖTALAND;GÖTEBORG;FNS; 16:00:38;02:24:54;23572;0;31528;00:28:51;01:00:04;01:37:29;02:17:25
619932;52828;267;Göteborgsvarvet 2010;M;1962;SWE;VÄSTRA GÖTALAND;LIDKÖPING;FNS; 14:12:39;01:59:09;11968;0;14061;00:25:16;00:51:45;01:20:33;01:52:44
616623;185429;267;Göteborgsvarvet 2010;M;1971;SWE;VÄSTRA GÖTALAND;GULLSPÅNG;FNS; 14:01:08;02:01:33;13494;0;16126;00:24:25;00:49:07;01:18:04;01:55:35
578147;8535;267;Göteborgsvarvet 2010;F;1977;SWE;VÄSTRA GÖTALAND;VÄNERSBORG;FNS; 15:47:33;02:16:46;6299;0;27363;00:29:14;01:00:09;01:32:57;02:09:33
591685;128884;267;Göteborgsvarvet 2010;F;1975;SWE;VÄSTRA GÖTALAND;MÖLNDAL;FNS; 13:41:01;01:38:39;165;0;2242;00:22:34;00:45:14;01:09:14;01:33:35
589539;255640;267;Göteborgsvarvet 2010;M;1960;SWE;STOCKHOLM;STOCKHOLM;FNS; 15:41:05;02:09:48;17899;0;22485;00:29:07;00:58:32;01:28:58;02:02:26
584600;239650;267;Göteborgsvarvet 2010;F;1984;SWE;VÄSTRA GÖTALAND;GÖTEBORG;FNS; 15:48:41;02:15:30;5999;0;26560;00:31:57;01:03:05;01:35:10;02:08:29
572130;192261;267;Göteborgsvarvet 2010;M;1982;SWE;SÖDERMANLAND;FLEN;FNS; 16:00:21;01:48:04;5489;0;6107;00:23:20;00:48:36;01:16:09;01:42:51
620915;69440;267;Göteborgsvarvet 2010;M;1968;SWE;VÄSTRA GÖTALAND;GÖTEBORG;FNS; 13:39:51;01:45:22;4326;0;4740;00:23:48;00:47:42;01:12:49;01:39:38
601195;259190;267;Göteborgsvarvet 2010;M;1984;SWE;VÄSTRA GÖTALAND;GÖTEBORG;FNS; 15:13:17;02:08:20;17170;0;21404;00:26:24;00:53:20;01:24:29;02:01:12
578406;72486;267;Göteborgsvarvet 2010;M;1955;SWE;NORRBOTTEN;BODEN;FNS; 13:45:09;02:52:35;26813;0;37499;00:35:27;01:16:36;02:00:32;02:44:38
607403;22159;267;Göteborgsvarvet 2010;F;1962;SWE;VÄSTRA GÖTALAND;LERUM;FNS; 15:13:55;02:27:36;8413;0;32627;00:34:17;01:09:08;01:44:45;02:20:27
602658;61465;267;Göteborgsvarvet 2010;F;1987;SWE;KRONOBERG;VÄXJÖ;FNS; 14:52:00;02:08:44;4337;0;21685;00:28:23;00:57:48;01:29:10;02:01:56
604380;137649;267;Göteborgsvarvet 2010;M;1953;SWE;VÄSTRA GÖTALAND;MARK;FNS; 14:13:49;02:07:11;16570;0;20532;00:26:46;00:54:31;01:27:17;02:00:51
603319;160649;267;Göteborgsvarvet 2010;M;1983;SWE;HALLAND;FALKENBERG;FNS; 15:19:52;01:46:08;4669;0;5128;00:24:07;00:48:59;01:14:22;01:40:45
572481;177436;267;Göteborgsvarvet 2010;F;1977;SWE;JÖNKÖPING;JÖNKÖPING;FNS; 16:00:29;02:16:56;6339;0;27463;00:31:18;01:03:05;01:35:55;02:09:35
560561;35870;267;Göteborgsvarvet 2010;M;1980;SWE;VÄSTRA GÖTALAND;TANUM;FNS; 13:44:29;02:06:56;16458;0;20350;00:24:40;00:51:09;01:24:49;02:00:52
586575;171633;267;Göteborgsvarvet 2010;M;1973;SWE;KALMAR;KALMAR;FNS; 14:01:51;02:12:16;19103;0;24327;00:27:12;00:57:25;01:30:57;02:05:03
616133;242313;267;Göteborgsvarvet 2010;F;1975;SWE;STOCKHOLM;STOCKHOLM;FNS; 14:13:20;01:52:44;1076;0;9020;00:25:47;00:51:26;01:18:26;01:46:54
612556;261835;267;Göteborgsvarvet 2010;M;1972;SWE;ÖSTERGÖTLAND;NORRKÖPING;FNS; 14:51:21;02:37:49;25826;0;35555;00:32:56;01:09:54;01:48:35;02:30:14
611887;261693;267;Göteborgsvarvet 2010;F;1975;SWE;STOCKHOLM;HUDDINGE;FNS; 13:30:26;01:52:19;1026;0;8751;00:25:04;00:51:42;01:18:44;01:46:28
584203;160505;267;Göteborgsvarvet 2010;M;1951;SWE;ÖSTERGÖTLAND;NORRKÖPING;FNS; 13:33:32;01:48:18;5600;0;6240;00:24:23;00:49:43;01:15:40;01:42:48
599455;258718;267;Göteborgsvarvet 2010;M;1977;SWE;VÄSTRA GÖTALAND;GÖTEBORG;FNS; 15:26:51;01:48:50;5864;0;6541;00:25:13;00:50:38;01:16:16;01:43:09
620024;105445;267;Göteborgsvarvet 2010;F;1965;SWE;ÖSTERGÖTLAND;NORRKÖPING;FNS; 14:45:46;02:13:15;5449;0;25031;00:30:21;01:01:56;01:34:52;02:06:39
599975;101754;267;Göteborgsvarvet 2010;F;1965;SWE;KRONOBERG;VÄXJÖ;FNS; 15:20:17;02:20:00;7027;0;29244;00:30:39;01:02:40;01:36:22;02:12:29
606245;58929;267;Göteborgsvarvet 2010;F;1974;SWE;VÄSTRA GÖTALAND;MARK;FNS; 14:01:56;01:53:14;1144;0;9368;00:26:38;00:52:56;01:19:18;01:47:30
594400;257148;267;Göteborgsvarvet 2010;F;1984;SWE;SKÅNE;LUND;FNS; 14:24:50;02:00:41;2430;0;15405;00:27:03;00:54:35;01:23:38;01:54:29
581055;97650;267;Göteborgsvarvet 2010;M;1963;SWE;ÖREBRO;ÖREBRO;FNS; 13:30:18;01:23:59;197;0;211;00:19:43;00:39:27;00:59:29;01:19:55
574341;250639;267;Göteborgsvarvet 2010;M;1989;NOR;NULL;NULL;FNS; 15:55:17;02:44:42;26425;0;36717;00:35:42;01:13:54;01:50:38;02:36:00
592034;238386;267;Göteborgsvarvet 2010;M;1966;SWE;ÖREBRO;KARLSKOGA;FNS; 15:12:17;02:23:36;23197;0;30913;00:28:53;01:01:09;01:36:39;02:16:51
577855;2731;267;Göteborgsvarvet 2010;F;1973;SWE;VÄSTRA GÖTALAND;SKÖVDE;FNS; 15:55:34;01:58:59;2064;0;13941;00:27:36;00:54:26;01:22:40;01:53:04
588256;43420;267;Göteborgsvarvet 2010;M;1979;SWE;VÄSTRA GÖTALAND;HÄRRYDA;FNS; 14:37:43;02:18:05;21549;0;28135;00:27:35;00:57:06;01:33:36;02:10:47
589555;255644;267;Göteborgsvarvet 2010;M;1983;SWE;VÄSTRA GÖTALAND;STENUNGSUND;FNS; 13:33:48;01:40:22;2572;0;2780;00:21:50;00:44:28;01:08:44;01:35:00
619356;191076;267;Göteborgsvarvet 2010;M;1963;SWE;VÄSTRA GÖTALAND;MARIESTAD;FNS; 14:58:53;02:08:07;17053;0;21245;00:30:02;00:59:51;01:30:28;02:01:55
616447;184816;267;Göteborgsvarvet 2010;M;1974;SWE;VÄSTRA GÖTALAND;TIBRO;FNS; 15:06:48;02:36:25;25666;0;35250;00:34:21;01:09:41;01:46:25;02:27:37
580893;182492;267;Göteborgsvarvet 2010;M;1990;SWE;SKÅNE;LUND;FNS; 14:12:19;01:48:00;5455;0;6066;00:23:51;00:48:51;01:15:13;01:42:43
619073;54510;267;Göteborgsvarvet 2010;F;1956;SWE;VÄSTRA GÖTALAND;GÖTEBORG;FNS; 15:07:46;03:00:44;10912;0;37962;00:39:43;01:22:55;02:07:35;02:52:30
604074;240542;267;Göteborgsvarvet 2010;M;1986;SWE;ÖSTERGÖTLAND;LINKÖPING;FNS; 15:20:27;03:06:40;27147;0;38170;00:35:46;01:20:06;02:06:28;02:55:46
617191;206407;267;Göteborgsvarvet 2010;M;1956;SWE;VÄSTRA GÖTALAND;SKÖVDE;FNS; 13:52:05;02:05:20;15581;0;19108;00:26:38;00:54:37;01:24:32;01:58:12
580991;97210;267;Göteborgsvarvet 2010;F;1984;SWE;VÄSTRA GÖTALAND;GÖTEBORG;FNS; 15:47:41;01:55:02;1379;0;10676;00:26:59;00:53:40;01:21:38;01:49:32
574461;122739;267;Göteborgsvarvet 2010;M;1973;SWE;VÄSTRA GÖTALAND;MÖLNDAL;FNS; 15:06:42;02:39:38;26018;0;35915;00:32:48;01:09:51;01:49:38;02:31:53
583399;106832;267;Göteborgsvarvet 2010;M;1987;SWE;VÄSTRA GÖTALAND;UDDEVALLA;FNS; 15:00:08;02:37:18;25756;0;35426;00:35:18;01:10:05;01:47:03;02:29:17
618774;54281;267;Göteborgsvarvet 2010;M;1961;SWE;VÄSTRA GÖTALAND;LYSEKIL;FNS; 14:01:40;01:58:05;11264;0;13155;00:26:06;00:52:58;01:21:30;01:51:53
561254;245687;267;Göteborgsvarvet 2010;M;1969;DNK;NULL;NULL;FNS; 13:55:54;02:05:49;15854;0;19510;00:27:54;00:55:16;01:25:52;01:58:35
608183;261025;267;Göteborgsvarvet 2010;M;1970;SWE;JÖNKÖPING;JÖNKÖPING;FNS; 13:51:42;02:12:23;19162;0;24409;00:26:47;00:54:59;01:29:01;02:05:27
578905;252356;267;Göteborgsvarvet 2010;F;1984;SWE;VÄSTRA GÖTALAND;GÖTEBORG;FNS; 15:48:52;02:37:57;9738;0;35587;00:34:39;01:11:38;01:50:01;02:29:49
582643;253617;267;Göteborgsvarvet 2010;M;1948;SWE;SKÅNE;HÖRBY;FNS; 14:01:35;02:01:02;13186;0;15698;00:26:22;00:53:32;01:22:47;01:54:09
593886;166446;267;Göteborgsvarvet 2010;M;1966;SWE;ÖSTERGÖTLAND;LINKÖPING;FNS; 15:33:15;01:48:53;5900;0;6580;00:24:53;00:50:50;01:16:54;01:43:25
610830;261528;267;Göteborgsvarvet 2010;M;1801;SWE;STOCKHOLM;STOCKHOLM;FNS; 14:51:20;02:21:44;22726;0;30101;00:31:27;01:04:31;01:38:04;02:14:15
598955;105846;267;Göteborgsvarvet 2010;M;1979;SWE;HALLAND;FALKENBERG;FNS; 14:37:49;01:52:09;7635;0;8638;00:25:28;00:51:06;01:17:57;01:46:14
607285;221640;267;Göteborgsvarvet 2010;M;1966;SWE;VÄSTRA GÖTALAND;GÖTEBORG;FNS; 13:30:22;01:43:21;3500;0;3813;00:20:58;00:42:26;01:07:34;01:37:55
585223;36200;267;Göteborgsvarvet 2010;M;1986;SWE;VÄSTRA GÖTALAND;GÖTEBORG;FNS; 14:01:44;02:06:53;16433;0;20313;00:26:23;00:53:09;01:23:18;01:59:30
599273;87957;267;Göteborgsvarvet 2010;M;1977;SWE;ÖSTERGÖTLAND;NORRKÖPING;FNS; 15:00:22;02:36:20;25652;0;35230;00:32:58;01:09:36;01:47:17;02:28:01
555996;50279;267;Göteborgsvarvet 2010;M;1963;SWE;VÄSTRA GÖTALAND;BORÅS;FNS; 13:50:27;01:53:14;8230;0;9375;00:24:35;00:51:07;01:19:16;01:47:27
605442;241675;267;Göteborgsvarvet 2010;M;1979;SWE;VÄSTRA GÖTALAND;KUNGÄLV;FNS; 15:20:12;02:16:15;20849;0;27026;00:31:17;01:02:58;01:35:02;02:08:53
603215;84814;267;Göteborgsvarvet 2010;M;1963;SWE;JÖNKÖPING;MULLSJÖ;FNS; 14:12:25;01:59:17;12076;0;14195;00:24:46;00:51:20;01:20:29;01:53:21
617732;58840;267;Göteborgsvarvet 2010;M;1969;SWE;SKÅNE;LANDSKRONA;FNS; 14:46:07;02:26:12;23891;0;32064;00:29:15;01:03:17;01:40:37;02:19:06
574857;55088;267;Göteborgsvarvet 2010;M;1968;SWE;HALLAND;KUNGSBACKA;FNS; 15:55:35;02:08:10;17078;0;21281;00:28:01;00:57:25;01:28:57;02:01:19
572155;214622;267;Göteborgsvarvet 2010;F;1987;SWE;VÄSTRA GÖTALAND;GÖTEBORG;FNS; 16:00:47;02:47:37;10469;0;37062;00:37:02;01:15:30;01:55:39;02:38:42
584325;97084;267;Göteborgsvarvet 2010;M;1960;SWE;VÄSTRA GÖTALAND;HJO;FNS; 14:51:52;02:22:26;22892;0;30397;00:30:06;01:03:43;01:39:07;02:15:08
603123;158243;267;Göteborgsvarvet 2010;F;1975;SWE;VÄSTRA GÖTALAND;GÖTEBORG;FNS; 15:19:23;02:12:21;5242;0;24396;00:27:57;00:58:09;01:30:47;02:05:41
